Order_Date,Region,Category,Segment,Quantity,Sales,Profit
2023-04-10,West,Food & Beverage,Consumer,1,36.85,4.59
2023-04-11,East,Furniture,Consumer,1,523.94,145.75
2023-04-11,East,Food & Beverage,Corporate,2,57.57,7.93
2023-04-11,North,Electronics,Consumer,3,1169.4,243.94
2023-04-11,North,Furniture,Consumer,1,557.64,152.15
2023-04-11,South,Office Supplies,Consumer,5,224.93,45.15
2023-04-11,East,Office Supplies,Consumer,7,388.65,138.15
2023-04-11,South,Furniture,Consumer,4,2270.52,638.84
2023-04-11,North,Clothing,Home Office,1,69.28,22.4
2023-04-12,East,Electronics,Consumer,7,3351.03,741.4
2023-04-12,East,Clothing,Consumer,5,354.23,109.53
2023-04-12,East,Food & Beverage,Home Office,2,65.36,10.67
2023-04-12,South,Office Supplies,Home Office,6,328.58,117.82
2023-04-12,South,Clothing,Home Office,5,380.12,143.23
2023-04-12,East,Food & Beverage,Corporate,5,171.39,21.65
2023-04-12,South,Furniture,Home Office,4,2295.38,656.28
2023-04-12,South,Food & Beverage,Consumer,6,170.43,22.98
2023-04-13,North,Electronics,Consumer,3,1410.11,207.38
2023-04-13,West,Clothing,Home Office,6,441.97,192.08
2023-04-13,North,Food & Beverage,Corporate,4,136.92,20.09
2023-04-13,South,Office Supplies,Consumer,7,336.07,107.12
2023-04-13,North,Clothing,Home Office,3,206.66,76.25
2023-04-13,East,Food & Beverage,Corporate,3,86.27,11.96
2023-04-13,North,Clothing,Home Office,4,336.03,128.35
2023-04-14,East,Electronics,Corporate,5,1845.76,295.32
2023-04-14,South,Furniture,Consumer,4,2561.82,651.86
2023-04-14,North,Food & Beverage,Consumer,4,139.18,16.98
2023-04-14,North,Food & Beverage,Consumer,5,176.18,30.2
2023-04-14,West,Electronics,Consumer,2,878.55,137.2
2023-04-15,West,Electronics,Corporate,3,1332.19,264.31
2023-04-15,North,Office Supplies,Corporate,5,276.24,58.5
2023-04-15,West,Furniture,Corporate,5,2507.95,546.58
2023-04-15,South,Food & Beverage,Corporate,1,35.15,4.17
2023-04-15,South,Furniture,Home Office,1,550.14,116.62
2023-04-16,North,Clothing,Consumer,4,347.05,87.19
2023-04-16,South,Furniture,Consumer,1,639.03,115.82
2023-04-16,East,Clothing,Corporate,7,529.6,198.74
2023-04-16,North,Office Supplies,Corporate,7,326.9,115.88
2023-04-16,South,Furniture,Consumer,1,585.91,137.5
2023-04-16,West,Clothing,Corporate,6,442.09,200.34
2023-04-16,South,Electronics,Corporate,3,1407.75,321.36
2023-04-17,North,Food & Beverage,Consumer,7,222.19,30.47
2023-04-17,East,Clothing,Corporate,5,425.33,172.73
2023-04-17,South,Food & Beverage,Consumer,3,103.18,14.17
2023-04-17,West,Food & Beverage,Corporate,2,60.95,10.62
2023-04-17,North,Office Supplies,Home Office,6,338.67,71.59
2023-04-17,North,Office Supplies,Home Office,1,54.56,15.6
2023-04-18,North,Electronics,Consumer,1,359.05,53.73
2023-04-18,South,Food & Beverage,Corporate,2,72.09,10.81
2023-04-18,West,Clothing,Consumer,6,517.4,168.91
2023-04-18,South,Food & Beverage,Corporate,4,120.45,18.74
2023-04-18,West,Office Supplies,Corporate,3,165.15,33.77
2023-04-18,East,Clothing,Corporate,4,331.63,96.39
2023-04-19,North,Electronics,Consumer,3,1363.03,287.7
2023-04-19,East,Office Supplies,Consumer,1,56.17,16.62
2023-04-19,East,Office Supplies,Home Office,3,144.16,46.32
2023-04-19,North,Office Supplies,Home Office,7,390.98,87.12
2023-04-20,South,Clothing,Consumer,1,70.07,19.4
2023-04-20,South,Food & Beverage,Corporate,1,32.12,3.63
2023-04-21,North,Furniture,Corporate,2,985.72,162.32
2023-04-21,North,Furniture,Corporate,3,1581.66,255.29
2023-04-21,West,Furniture,Consumer,5,2632.6,430.1
2023-04-22,North,Furniture,Consumer,1,529.09,112.48
2023-04-22,West,Office Supplies,Consumer,1,55.35,19.01
2023-04-22,East,Food & Beverage,Consumer,6,176.29,32.47
2023-04-23,West,Office Supplies,Consumer,3,157.21,53.78
2023-04-23,East,Food & Beverage,Home Office,4,132.47,25.54
2023-04-23,North,Electronics,Consumer,4,1550.68,326.47
2023-04-23,North,Clothing,Consumer,7,515.78,156.12
2023-04-23,East,Furniture,Consumer,2,1039.72,268.95
2023-04-24,South,Electronics,Corporate,3,1339.99,300.46
2023-04-24,North,Furniture,Consumer,2,1030.74,239.73
2023-04-25,North,Furniture,Consumer,2,1108.64,243.61
2023-04-25,South,Electronics,Consumer,7,2911.41,548.52
2023-04-25,North,Food & Beverage,Consumer,2,70.16,10.4
2023-04-25,North,Clothing,Home Office,7,567.07,200.07
2023-04-25,North,Furniture,Corporate,1,644.54,154.07
2023-04-26,East,Office Supplies,Consumer,2,106.87,23.43
2023-04-26,West,Office Supplies,Consumer,5,248.14,78.19
2023-04-26,North,Furniture,Home Office,3,1648.78,401.72
2023-04-26,North,Electronics,Home Office,4,1790.45,264.1
2023-04-26,East,Clothing,Corporate,7,480.28,164.27
2023-04-26,North,Office Supplies,Corporate,6,299.52,65.47
2023-04-26,South,Furniture,Consumer,7,3724.9,994.68
2023-04-27,West,Food & Beverage,Consumer,3,99.99,11.22
2023-04-27,East,Clothing,Consumer,7,481.28,210.5
2023-04-27,South,Furniture,Consumer,3,1830.26,311.62
2023-04-27,South,Food & Beverage,Consumer,5,171.23,20.14
2023-04-27,South,Electronics,Consumer,7,3099.89,567.03
2023-04-28,West,Electronics,Consumer,3,1034.96,226.38
2023-04-28,North,Food & Beverage,Corporate,7,187.96,34.72
2023-04-28,North,Electronics,Consumer,7,2577.41,599.12
2023-04-28,North,Clothing,Consumer,3,204.74,57.19
2023-04-29,South,Office Supplies,Consumer,4,205.88,73.04
2023-04-29,South,Food & Beverage,Consumer,5,148.78,25.08
2023-04-29,East,Food & Beverage,Consumer,2,66.37,12.72
2023-04-29,North,Food & Beverage,Corporate,5,175.5,33.37
2023-04-29,West,Office Supplies,Consumer,7,368.34,89.02
2023-04-30,North,Office Supplies,Consumer,6,334.62,102.47
2023-04-30,South,Food & Beverage,Consumer,3,87.92,14.79
2023-04-30,East,Clothing,Home Office,3,229.5,101.4
2023-04-30,North,Office Supplies,Corporate,6,293.85,95.43
2023-04-30,North,Furniture,Consumer,5,2861.36,480.64
2023-04-30,West,Food & Beverage,Consumer,1,26.31,4.65
2023-05-01,North,Food & Beverage,Home Office,6,178.89,33.69
2023-05-01,South,Food & Beverage,Home Office,5,130.66,25.26
2023-05-01,East,Clothing,Corporate,3,221.7,72.01
2023-05-01,South,Furniture,Corporate,2,990.42,225.29
2023-05-01,West,Clothing,Corporate,6,404.95,182.53
2023-05-02,South,Clothing,Corporate,5,314.77,137.41
2023-05-02,West,Furniture,Home Office,3,1726.71,393.32
2023-05-02,North,Electronics,Consumer,7,3034.08,438.97
2023-05-02,West,Furniture,Consumer,1,573.89,151.7
2023-05-02,North,Clothing,Consumer,3,192.21,74.32
2023-05-02,North,Clothing,Corporate,6,410.87,111.85
2023-05-02,North,Food & Beverage,Consumer,1,34.4,3.76
2023-05-02,East,Food & Beverage,Corporate,3,87.43,13.29
2023-05-02,North,Clothing,Home Office,1,81.56,37.09
2023-05-03,South,Furniture,Consumer,7,4091.22,666.99
2023-05-03,West,Food & Beverage,Corporate,5,152.18,16.72
2023-05-03,East,Clothing,Consumer,5,356.86,148.25
2023-05-03,South,Office Supplies,Home Office,6,300.84,66.99
2023-05-03,North,Furniture,Consumer,6,3713.09,716.82
2023-05-03,North,Clothing,Consumer,4,261.61,104.38
2023-05-03,South,Furniture,Home Office,4,2215.6,553.67
2023-05-03,South,Food & Beverage,Consumer,6,194.03,34.22
2023-05-03,North,Furniture,Consumer,6,3745.06,1069.14
2023-05-03,West,Food & Beverage,Corporate,5,156.08,27.64
2023-05-03,South,Electronics,Consumer,5,1727.79,284.33
2023-05-03,West,Electronics,Consumer,6,2447.2,454.66
2023-05-04,North,Office Supplies,Corporate,3,164.86,40.25
2023-05-04,North,Office Supplies,Consumer,1,41.56,10.99
2023-05-04,South,Clothing,Corporate,4,275.19,91.78
2023-05-04,West,Clothing,Corporate,7,541.95,246.2
2023-05-04,West,Clothing,Home Office,5,315.8,119.44
2023-05-05,West,Food & Beverage,Consumer,3,80.79,8.59
2023-05-05,South,Electronics,Consumer,3,1248.19,235.53
2023-05-05,North,Food & Beverage,Consumer,2,66.21,10.33
2023-05-05,North,Clothing,Consumer,2,149.75,45.57
2023-05-05,West,Electronics,Consumer,5,1666.24,259.54
2023-05-05,East,Food & Beverage,Home Office,7,209.94,37.49
2023-05-05,South,Furniture,Corporate,1,555.52,86.09
2023-05-06,North,Office Supplies,Consumer,4,210.17,47.63
2023-05-06,East,Furniture,Home Office,6,3628.68,995.2
2023-05-06,North,Furniture,Consumer,7,3851.92,1039.05
2023-05-06,North,Food & Beverage,Consumer,1,32.42,5.78
2023-05-06,North,Clothing,Corporate,4,283.35,84.09
2023-05-06,South,Furniture,Corporate,5,2887.86,502.05
2023-05-07,East,Food & Beverage,Home Office,2,59.58,8.49
2023-05-07,South,Electronics,Home Office,7,2751.01,642.52
2023-05-07,East,Food & Beverage,Corporate,2,57.68,9.0
2023-05-08,West,Clothing,Corporate,6,395.88,111.32
2023-05-08,North,Office Supplies,Consumer,4,185.04,45.1
2023-05-08,West,Food & Beverage,Home Office,1,33.37,5.12
2023-05-08,West,Office Supplies,Corporate,2,102.81,34.57
2023-05-08,North,Food & Beverage,Corporate,1,25.92,3.49
2023-05-09,East,Office Supplies,Consumer,4,193.27,43.17
2023-05-09,North,Food & Beverage,Consumer,7,225.11,41.74
2023-05-09,South,Furniture,Consumer,7,3907.59,622.85
2023-05-09,South,Food & Beverage,Corporate,1,25.28,3.23
2023-05-10,South,Furniture,Consumer,5,2324.02,657.15
2023-05-10,North,Food & Beverage,Consumer,5,128.08,15.2
2023-05-10,North,Furniture,Home Office,7,3856.63,936.14
2023-05-10,West,Food & Beverage,Consumer,2,52.66,8.32
2023-05-10,North,Clothing,Home Office,2,161.3,67.11
2023-05-10,South,Office Supplies,Consumer,5,262.44,91.76
2023-05-10,South,Clothing,Home Office,3,207.29,78.28
2023-05-11,West,Furniture,Corporate,6,2939.75,840.5
2023-05-11,East,Electronics,Corporate,4,1548.7,226.59
2023-05-12,East,Office Supplies,Consumer,4,192.39,47.13
2023-05-12,West,Clothing,Corporate,4,266.52,114.25
2023-05-12,North,Clothing,Consumer,1,75.17,22.87
2023-05-13,West,Office Supplies,Consumer,7,317.09,109.33
2023-05-13,East,Furniture,Consumer,7,4071.31,865.95
2023-05-13,West,Office Supplies,Consumer,6,242.49,77.88
2023-05-13,South,Electronics,Consumer,2,816.33,145.13
2023-05-14,East,Furniture,Consumer,4,2183.46,414.77
2023-05-14,North,Furniture,Consumer,4,2303.67,369.92
2023-05-14,North,Electronics,Home Office,6,2375.32,513.04
2023-05-14,West,Office Supplies,Corporate,3,124.7,25.93
2023-05-14,South,Office Supplies,Home Office,1,45.27,14.4
2023-05-14,East,Clothing,Corporate,4,281.16,110.23
2023-05-15,North,Electronics,Consumer,2,689.87,146.3
2023-05-15,East,Electronics,Corporate,6,2414.73,352.79
2023-05-15,North,Office Supplies,Corporate,5,240.7,63.98
2023-05-15,North,Clothing,Consumer,4,268.49,98.98
2023-05-15,North,Furniture,Consumer,2,975.23,163.51
2023-05-15,West,Clothing,Corporate,3,183.05,76.89
2023-05-15,East,Electronics,Corporate,7,2494.94,581.31
2023-05-16,East,Food & Beverage,Consumer,5,121.92,16.98
2023-05-16,East,Electronics,Corporate,1,325.49,47.01
2023-05-16,West,Clothing,Consumer,4,288.62,106.94
2023-05-17,West,Food & Beverage,Consumer,1,29.53,5.55
2023-05-17,North,Furniture,Consumer,4,1999.25,528.4
2023-05-17,South,Office Supplies,Home Office,1,39.39,10.43
2023-05-17,East,Electronics,Corporate,5,1914.39,296.24
2023-05-18,East,Food & Beverage,Corporate,5,134.79,15.63
2023-05-18,South,Office Supplies,Consumer,5,222.62,60.74
2023-05-18,South,Furniture,Consumer,2,1080.24,213.3
2023-05-18,South,Office Supplies,Corporate,1,41.0,9.7
2023-05-18,South,Clothing,Corporate,1,68.15,22.95
2023-05-18,South,Clothing,Consumer,1,72.13,28.44
2023-05-19,North,Office Supplies,Home Office,6,271.2,67.33
2023-05-19,South,Office Supplies,Consumer,2,103.48,35.88
2023-05-19,North,Furniture,Consumer,7,3453.35,577.55
2023-05-19,East,Furniture,Consumer,5,2292.63,610.39
2023-05-19,North,Furniture,Corporate,5,2856.76,669.08
2023-05-19,South,Clothing,Corporate,4,276.37,105.3
2023-05-19,West,Clothing,Corporate,4,244.61,67.95
2023-05-19,South,Furniture,Corporate,3,1641.0,316.6
2023-05-19,East,Office Supplies,Consumer,4,157.87,43.84
2023-05-19,East,Electronics,Corporate,2,752.14,96.24
2023-05-19,East,Food & Beverage,Home Office,5,158.38,20.8
2023-05-19,South,Clothing,Consumer,7,536.87,171.99
2023-05-20,West,Office Supplies,Consumer,3,126.01,36.21
2023-05-20,West,Office Supplies,Consumer,3,126.81,33.36
2023-05-20,East,Clothing,Consumer,5,366.12,155.75
2023-05-20,East,Office Supplies,Corporate,1,39.29,7.77
2023-05-20,South,Furniture,Corporate,5,2205.47,493.9
2023-05-20,North,Electronics,Consumer,5,1989.34,455.78
2023-05-20,East,Food & Beverage,Corporate,4,102.91,20.02
2023-05-20,East,Furniture,Corporate,1,514.33,123.6
2023-05-21,North,Furniture,Corporate,6,3025.76,491.12
2023-05-21,West,Clothing,Consumer,7,425.32,158.13
2023-05-21,South,Electronics,Consumer,2,734.97,160.14
2023-05-21,North,Clothing,Corporate,5,370.15,160.13
2023-05-21,North,Office Supplies,Corporate,5,212.21,49.33
2023-05-22,North,Furniture,Consumer,5,2283.81,406.23
2023-05-22,South,Clothing,Consumer,1,64.33,16.92
2023-05-23,East,Food & Beverage,Home Office,7,213.65,40.02
2023-05-23,North,Electronics,Consumer,3,1164.54,177.82
2023-05-23,East,Electronics,Consumer,6,1925.13,261.69
2023-05-23,East,Clothing,Consumer,3,177.02,57.44
2023-05-23,East,Food & Beverage,Consumer,4,99.19,14.35
2023-05-23,East,Electronics,Corporate,1,388.35,73.91
2023-05-23,South,Office Supplies,Consumer,5,201.44,62.88
2023-05-23,North,Food & Beverage,Consumer,3,84.84,10.96
2023-05-23,North,Food & Beverage,Corporate,3,78.68,14.34
2023-05-24,North,Electronics,Consumer,7,2332.1,484.76
2023-05-24,East,Food & Beverage,Home Office,6,153.23,29.17
2023-05-24,East,Food & Beverage,Consumer,3,83.0,15.45
2023-05-24,West,Clothing,Home Office,6,392.5,110.36
2023-05-24,East,Food & Beverage,Home Office,7,203.61,30.21
2023-05-24,East,Electronics,Corporate,3,1131.73,170.75
2023-05-25,South,Electronics,Home Office,3,1210.66,230.87
2023-05-25,North,Office Supplies,Consumer,6,294.05,74.45
2023-05-26,North,Clothing,Consumer,7,463.43,142.97
2023-05-26,East,Electronics,Consumer,2,748.88,111.87
2023-05-27,South,Furniture,Consumer,7,3856.01,748.98
2023-05-27,East,Food & Beverage,Corporate,3,80.34,13.82
2023-05-27,West,Clothing,Consumer,4,284.77,81.43
2023-05-27,East,Furniture,Consumer,4,2220.65,467.1
2023-05-27,North,Office Supplies,Consumer,5,223.17,68.52
2023-05-28,North,Food & Beverage,Corporate,3,76.59,12.18
2023-05-28,West,Furniture,Consumer,5,2457.45,540.5
2023-05-28,East,Furniture,Home Office,4,1910.94,453.62
2023-05-28,East,Furniture,Corporate,1,544.73,85.49
2023-05-29,East,Food & Beverage,Corporate,7,165.22,28.89
2023-05-29,West,Furniture,Corporate,7,3842.3,659.37
2023-05-29,West,Food & Beverage,Consumer,5,137.01,21.98
2023-05-29,West,Electronics,Consumer,7,2209.24,357.94
2023-05-29,South,Electronics,Consumer,4,1256.78,263.45
2023-05-29,South,Food & Beverage,Home Office,1,27.11,4.53
2023-05-29,East,Furniture,Home Office,7,3029.22,823.52
2023-05-29,East,Clothing,Consumer,6,433.78,107.7
2023-05-29,West,Office Supplies,Corporate,6,245.25,73.35
2023-05-29,West,Clothing,Corporate,5,313.02,94.59
2023-05-29,South,Furniture,Consumer,5,2699.76,768.13
2023-05-30,South,Clothing,Consumer,7,509.95,183.25
2023-05-30,South,Office Supplies,Home Office,4,166.29,56.6
2023-05-31,South,Office Supplies,Consumer,3,143.21,46.59
2023-05-31,North,Clothing,Home Office,3,195.74,69.75
2023-05-31,West,Clothing,Corporate,7,476.05,176.42
2023-05-31,North,Clothing,Consumer,2,119.31,37.89
2023-05-31,West,Clothing,Corporate,7,464.04,173.62
2023-05-31,North,Office Supplies,Home Office,6,283.38,86.56
2023-06-01,West,Clothing,Consumer,3,215.24,80.94
2023-06-01,West,Food & Beverage,Consumer,2,48.53,8.02
2023-06-01,South,Office Supplies,Consumer,5,197.6,65.55
2023-06-01,South,Electronics,Consumer,6,2262.29,366.49
2023-06-01,South,Electronics,Consumer,6,2339.02,439.62
2023-06-01,South,Furniture,Home Office,1,544.15,128.91
2023-06-02,East,Office Supplies,Home Office,2,76.38,25.95
2023-06-02,North,Office Supplies,Home Office,7,297.04,72.1
2023-06-02,South,Furniture,Consumer,5,2578.99,652.42
2023-06-02,North,Office Supplies,Consumer,5,235.56,73.13
2023-06-02,East,Furniture,Home Office,7,3538.67,971.44
2023-06-03,South,Electronics,Home Office,4,1408.51,286.58
2023-06-03,South,Furniture,Consumer,1,527.34,103.73
2023-06-03,North,Food & Beverage,Home Office,3,76.47,14.15
2023-06-04,South,Food & Beverage,Corporate,6,150.97,21.82
2023-06-04,West,Clothing,Corporate,5,315.61,77.45
2023-06-04,South,Clothing,Consumer,7,454.24,130.82
2023-06-04,West,Food & Beverage,Consumer,7,198.2,22.15
2023-06-04,East,Electronics,Consumer,3,1027.98,160.94
2023-06-04,South,Electronics,Corporate,6,2255.52,396.34
2023-06-04,West,Office Supplies,Consumer,3,144.17,47.19
2023-06-04,North,Clothing,Corporate,6,356.47,112.29
2023-06-05,South,Office Supplies,Corporate,4,146.9,40.39
2023-06-05,North,Food & Beverage,Consumer,4,93.03,10.12
2023-06-05,North,Food & Beverage,Home Office,3,68.49,9.3
2023-06-05,North,Food & Beverage,Consumer,4,103.68,11.98
2023-06-06,North,Food & Beverage,Consumer,4,105.34,16.98
2023-06-06,North,Office Supplies,Consumer,6,276.09,81.72
2023-06-06,South,Clothing,Corporate,3,197.13,83.63
2023-06-06,South,Electronics,Consumer,5,1668.86,362.65
2023-06-06,East,Furniture,Consumer,4,2085.21,366.77
2023-06-06,North,Office Supplies,Consumer,2,88.55,20.6
2023-06-06,East,Food & Beverage,Corporate,1,29.16,5.6
2023-06-06,East,Clothing,Corporate,2,137.02,46.74
2023-06-06,South,Furniture,Consumer,1,444.77,95.69
2023-06-06,West,Office Supplies,Home Office,3,117.2,40.52
2023-06-06,South,Electronics,Consumer,6,1788.72,264.06
2023-06-06,North,Furniture,Corporate,1,486.06,113.76
2023-06-07,West,Food & Beverage,Consumer,4,112.81,19.82
2023-06-07,North,Food & Beverage,Home Office,5,142.53,25.01
2023-06-07,North,Food & Beverage,Consumer,1,29.37,4.92
2023-06-07,West,Electronics,Consumer,3,1150.03,154.86
2023-06-07,South,Furniture,Home Office,4,1747.03,310.31
2023-06-08,East,Clothing,Corporate,7,502.79,222.09
2023-06-08,South,Office Supplies,Consumer,2,88.86,20.08
2023-06-08,North,Clothing,Consumer,4,260.44,102.5
2023-06-08,West,Office Supplies,Corporate,1,35.81,10.57
2023-06-08,East,Clothing,Consumer,3,200.94,78.09
2023-06-08,South,Furniture,Home Office,2,914.86,234.21
2023-06-08,South,Food & Beverage,Consumer,2,46.49,5.47
2023-06-08,North,Food & Beverage,Corporate,3,80.97,12.69
2023-06-08,East,Electronics,Corporate,4,1362.2,179.89
2023-06-08,East,Clothing,Corporate,7,463.11,117.79
2023-06-08,South,Electronics,Consumer,5,1490.95,299.03
2023-06-09,South,Electronics,Corporate,2,720.37,103.74
2023-06-09,East,Office Supplies,Corporate,1,41.57,14.89
2023-06-09,West,Electronics,Consumer,2,704.06,118.59
2023-06-09,East,Office Supplies,Consumer,6,260.74,67.06
2023-06-09,South,Furniture,Home Office,1,439.56,100.98
2023-06-10,North,Furniture,Consumer,5,2039.35,416.14
2023-06-10,West,Food & Beverage,Home Office,5,114.1,16.54
2023-06-10,South,Furniture,Consumer,1,433.67,84.13
2023-06-10,East,Food & Beverage,Consumer,3,67.47,12.42
2023-06-10,North,Furniture,Corporate,7,2838.88,549.12
2023-06-11,North,Electronics,Consumer,5,1473.91,263.21
2023-06-11,North,Clothing,Home Office,1,62.7,18.21
2023-06-11,South,Clothing,Corporate,7,483.41,165.13
2023-06-11,East,Food & Beverage,Consumer,3,80.91,9.74
2023-06-12,North,Furniture,Consumer,4,1877.23,357.23
2023-06-12,South,Office Supplies,Home Office,6,271.53,78.11
2023-06-12,South,Food & Beverage,Corporate,4,117.84,19.71
2023-06-12,South,Food & Beverage,Corporate,6,176.68,28.52
2023-06-12,West,Electronics,Corporate,5,1847.8,383.86
2023-06-13,East,Clothing,Consumer,7,366.34,137.13
2023-06-13,West,Clothing,Corporate,5,265.08,113.51
2023-06-13,East,Furniture,Corporate,2,923.73,258.22
2023-06-13,South,Food & Beverage,Home Office,6,146.23,22.38
2023-06-13,South,Office Supplies,Consumer,2,74.99,25.63
2023-06-13,East,Clothing,Corporate,7,438.07,170.33
2023-06-13,North,Electronics,Consumer,1,334.11,52.64
2023-06-13,East,Furniture,Consumer,6,2649.6,422.69
2023-06-13,North,Electronics,Consumer,4,1254.6,218.68
2023-06-14,North,Food & Beverage,Consumer,5,146.64,20.23
2023-06-14,South,Office Supplies,Corporate,4,182.85,37.61
2023-06-14,North,Office Supplies,Corporate,5,174.92,49.14
2023-06-14,East,Office Supplies,Consumer,5,211.49,52.65
2023-06-14,East,Food & Beverage,Consumer,3,73.61,12.27
2023-06-14,East,Furniture,Consumer,6,2348.03,449.03
2023-06-14,South,Office Supplies,Consumer,4,170.75,47.18
2023-06-15,South,Furniture,Corporate,2,802.24,202.01
2023-06-15,East,Furniture,Consumer,4,2033.93,450.51
2023-06-15,East,Food & Beverage,Home Office,5,119.16,21.58
2023-06-16,South,Electronics,Consumer,7,2151.76,346.65
2023-06-16,South,Furniture,Consumer,7,3592.17,863.5
2023-06-16,East,Office Supplies,Home Office,4,144.61,31.87
2023-06-17,East,Food & Beverage,Consumer,1,26.63,3.04
2023-06-17,South,Electronics,Consumer,1,324.65,64.04
2023-06-17,East,Food & Beverage,Corporate,2,56.83,9.75
2023-06-17,South,Clothing,Home Office,4,229.19,86.4
2023-06-17,East,Electronics,Home Office,2,736.94,94.03
2023-06-17,West,Clothing,Consumer,4,207.38,53.88
2023-06-17,North,Electronics,Consumer,7,2478.62,340.65
2023-06-17,North,Office Supplies,Corporate,7,253.2,72.92
2023-06-17,East,Electronics,Home Office,1,335.06,56.09
2023-06-17,East,Clothing,Corporate,3,182.43,48.71
2023-06-17,North,Electronics,Corporate,1,344.92,64.25
2023-06-18,North,Office Supplies,Home Office,6,251.57,79.62
2023-06-18,North,Clothing,Consumer,3,158.28,60.08
2023-06-18,West,Office Supplies,Corporate,6,258.94,62.58
2023-06-18,West,Office Supplies,Consumer,3,138.17,50.02
2023-06-18,East,Electronics,Corporate,2,736.02,148.03
2023-06-18,West,Electronics,Consumer,7,2497.58,355.12
2023-06-18,West,Electronics,Home Office,2,724.21,126.83
2023-06-18,East,Food & Beverage,Consumer,3,79.94,10.2
2023-06-19,West,Office Supplies,Consumer,1,43.42,15.17
2023-06-19,North,Food & Beverage,Corporate,2,46.29,7.37
2023-06-19,East,Furniture,Corporate,5,2229.47,387.77
2023-06-19,West,Clothing,Corporate,7,412.81,168.11
2023-06-19,South,Food & Beverage,Consumer,5,113.93,17.62
2023-06-19,West,Office Supplies,Consumer,3,111.69,36.22
2023-06-20,North,Food & Beverage,Home Office,5,121.22,19.15
2023-06-20,North,Office Supplies,Consumer,2,91.66,30.24
2023-06-20,East,Food & Beverage,Corporate,1,22.8,3.96
2023-06-20,North,Electronics,Corporate,1,366.06,60.32
2023-06-20,South,Office Supplies,Home Office,7,318.68,63.71
2023-06-20,South,Furniture,Home Office,4,1766.13,499.14
2023-06-20,North,Electronics,Consumer,5,1700.75,216.52
2023-06-20,East,Food & Beverage,Home Office,1,23.64,3.78
2023-06-20,North,Office Supplies,Consumer,4,173.4,52.37
2023-06-21,West,Office Supplies,Home Office,7,313.57,91.77
2023-06-21,North,Furniture,Consumer,5,1929.27,326.78
2023-06-21,East,Clothing,Corporate,7,416.3,157.76
2023-06-21,East,Furniture,Corporate,2,1022.33,218.35
2023-06-21,East,Electronics,Consumer,3,1025.89,209.77
2023-06-21,North,Furniture,Consumer,1,459.96,81.83
2023-06-21,North,Office Supplies,Consumer,7,271.91,64.0
2023-06-22,South,Clothing,Consumer,7,377.1,169.38
2023-06-22,East,Clothing,Consumer,3,162.11,41.05
2023-06-22,North,Electronics,Corporate,3,940.38,191.19
2023-06-22,North,Clothing,Consumer,7,434.07,110.33
2023-06-22,North,Food & Beverage,Consumer,4,104.55,11.13
2023-06-22,North,Electronics,Consumer,2,653.04,97.55
2023-06-22,South,Electronics,Corporate,5,1420.86,254.48
2023-06-22,South,Furniture,Corporate,1,405.94,70.69
2023-06-22,South,Office Supplies,Home Office,6,206.41,64.86
2023-06-23,North,Furniture,Home Office,3,1341.6,208.68
2023-06-23,South,Clothing,Corporate,5,295.01,107.08
2023-06-23,West,Electronics,Corporate,7,1925.3,380.65
2023-06-23,North,Electronics,Home Office,2,627.98,90.69
2023-06-24,South,Office Supplies,Home Office,2,75.55,19.44
2023-06-24,North,Clothing,Consumer,2,111.55,44.92
2023-06-24,West,Food & Beverage,Consumer,1,24.34,2.84
2023-06-24,North,Electronics,Consumer,3,823.25,171.88
2023-06-25,West,Furniture,Home Office,3,1220.21,262.69
2023-06-25,North,Food & Beverage,Corporate,6,151.16,23.96
2023-06-25,South,Furniture,Consumer,3,1199.43,303.69
2023-06-25,East,Food & Beverage,Consumer,5,122.7,19.83
2023-06-25,East,Electronics,Corporate,4,1356.35,256.12
2023-06-25,North,Food & Beverage,Consumer,6,149.93,16.96
2023-06-25,South,Food & Beverage,Consumer,5,138.17,14.54
2023-06-25,North,Office Supplies,Consumer,2,81.33,27.5
2023-06-25,North,Furniture,Corporate,4,1977.04,307.81
2023-06-26,South,Clothing,Consumer,3,172.11,60.37
2023-06-26,West,Electronics,Corporate,3,844.14,115.96
2023-06-26,West,Furniture,Home Office,4,1526.48,393.54
2023-06-26,West,Clothing,Corporate,3,187.76,77.37
2023-06-26,East,Furniture,Corporate,1,503.08,100.29
2023-06-27,East,Office Supplies,Consumer,4,142.06,33.77
2023-06-27,West,Office Supplies,Corporate,6,210.99,51.38
2023-06-27,South,Clothing,Corporate,7,392.28,133.43
2023-06-27,West,Food & Beverage,Corporate,2,44.47,7.4
2023-06-27,West,Electronics,Corporate,7,1962.84,403.49
2023-06-27,South,Furniture,Consumer,2,896.71,177.28
2023-06-28,South,Clothing,Consumer,6,307.09,111.1
2023-06-28,East,Electronics,Corporate,6,1681.54,369.77
2023-06-28,North,Food & Beverage,Corporate,5,130.05,16.95
2023-06-28,East,Clothing,Corporate,6,307.91,103.17
2023-06-28,North,Electronics,Home Office,1,351.25,45.11
2023-06-28,East,Electronics,Home Office,4,1389.94,322.25
2023-06-28,North,Clothing,Corporate,5,332.65,120.78
2023-06-29,South,Food & Beverage,Consumer,5,123.29,21.72
2023-06-29,North,Electronics,Consumer,2,559.72,117.59
2023-06-29,North,Office Supplies,Corporate,7,302.92,89.88
2023-06-29,West,Furniture,Consumer,3,1479.42,342.16
